Date,Product,Value
2011-01-28,Motor Gasoline,236228
2011-02-04,Crude Oil,1782974
2011-02-04,Distillate Fuel Oil,164366
2011-02-04,Motor Gasoline,240891
2011-02-11,Crude Oil,1774588
2011-02-11,Distillate Fuel Oil,161270
2011-02-11,Motor Gasoline,241096
2011-02-18,Crude Oil,1762502
2011-02-18,Distillate Fuel Oil,159937
2011-02-18,Motor Gasoline,238298
2011-02-25,Crude Oil,1755973
2011-02-25,Distillate Fuel Oil,159186
2011-02-25,Motor Gasoline,234708
2011-03-04,Crude Oil,1749560
2011-03-04,Distillate Fuel Oil,155209
2011-03-04,Motor Gasoline,229214
2011-03-11,Crude Oil,1744438
2011-03-11,Distillate Fuel Oil,152608
2011-03-11,Motor Gasoline,225040
2011-03-18,Crude Oil,1743540
2011-03-18,Distillate Fuel Oil,152615
2011-03-18,Motor Gasoline,219720
2011-03-25,Crude Oil,1746869
2011-03-25,Distillate Fuel Oil,153325
2011-03-25,Motor Gasoline,217036
2011-04-01,Crude Oil,1746775
2011-04-01,Distillate Fuel Oil,153520
2011-04-01,Motor Gasoline,216679
2011-04-08,Crude Oil,1741824
2011-04-08,Distillate Fuel Oil,150839
2011-04-08,Motor Gasoline,209679
2011-04-15,Crude Oil,1735085
2011-04-15,Distillate Fuel Oil,148335
2011-04-15,Motor Gasoline,208096
2011-04-22,Crude Oil,1737994
2011-04-22,Distillate Fuel Oil,146530
2011-04-22,Motor Gasoline,205588
2011-04-29,Crude Oil,1745515
2011-04-29,Distillate Fuel Oil,145132
2011-04-29,Motor Gasoline,204542
2011-05-06,Crude Oil,1751789
2011-05-06,Distillate Fuel Oil,144289
2011-05-06,Motor Gasoline,205817
2011-05-13,Crude Oil,1751723
2011-05-13,Distillate Fuel Oil,143132
2011-05-13,Motor Gasoline,205936
2011-05-20,Crude Oil,1758484
2011-05-20,Distillate Fuel Oil,141092
2011-05-20,Motor Gasoline,209730
2011-05-27,Crude Oil,1765721
2011-05-27,Distillate Fuel Oil,140116
2011-05-27,Motor Gasoline,212283
2011-06-03,Crude Oil,1767412
2011-06-03,Distillate Fuel Oil,140926
2011-06-03,Motor Gasoline,214492
2011-06-10,Crude Oil,1766790
2011-06-10,Distillate Fuel Oil,140821
2011-06-10,Motor Gasoline,215065
2011-06-17,Crude Oil,1769874
2011-06-17,Distillate Fuel Oil,141994
2011-06-17,Motor Gasoline,214601
2011-06-24,Crude Oil,1769551
2011-06-24,Distillate Fuel Oil,142252
2011-06-24,Motor Gasoline,213173
2011-07-01,Crude Oil,1770044
2011-07-01,Distillate Fuel Oil,142061
2011-07-01,Motor Gasoline,212539
2011-07-08,Crude Oil,1774358
2011-07-08,Distillate Fuel Oil,145028
2011-07-08,Motor Gasoline,211699
2011-07-15,Crude Oil,1778156
2011-07-15,Distillate Fuel Oil,148460
2011-07-15,Motor Gasoline,212456
2011-07-22,Crude Oil,1787318
2011-07-22,Distillate Fuel Oil,151845
2011-07-22,Motor Gasoline,213478
2011-07-29,Crude Oil,1785372
2011-07-29,Distillate Fuel Oil,152254
2011-07-29,Motor Gasoline,215179
2011-08-05,Crude Oil,1774740
2011-08-05,Distillate Fuel Oil,151517
2011-08-05,Motor Gasoline,213591
2011-08-12,Crude Oil,1773372
2011-08-12,Distillate Fuel Oil,153966
2011-08-12,Motor Gasoline,210081
2011-08-19,Crude Oil,1772545
2011-08-19,Distillate Fuel Oil,155697
2011-08-19,Motor Gasoline,211436
2011-08-26,Crude Oil,1772165
2011-08-26,Distillate Fuel Oil,156060
2011-08-26,Motor Gasoline,208641
2011-09-02,Crude Oil,1762950
2011-09-02,Distillate Fuel Oil,156769
2011-09-02,Motor Gasoline,208840
2011-09-09,Crude Oil,1757329
2011-09-09,Distillate Fuel Oil,158480
2011-09-09,Motor Gasoline,210780
2011-09-16,Crude Oil,1752077
2011-09-16,Distillate Fuel Oil,157606
2011-09-16,Motor Gasoline,214075
2011-09-23,Crude Oil,1753203
2011-09-23,Distillate Fuel Oil,157678
2011-09-23,Motor Gasoline,214866
2011-09-30,Crude Oil,1748571
2011-09-30,Distillate Fuel Oil,156934
2011-09-30,Motor Gasoline,213729
2011-10-07,Crude Oil,1747063
2011-10-07,Distillate Fuel Oil,154005
2011-10-07,Motor Gasoline,209595
2011-10-14,Crude Oil,1736136
2011-10-14,Distillate Fuel Oil,149739
2011-10-14,Motor Gasoline,206271
2011-10-21,Crude Oil,1736836
2011-10-21,Distillate Fuel Oil,145464
2011-10-21,Motor Gasoline,204918
2011-10-28,Crude Oil,1738642
2011-10-28,Distillate Fuel Oil,141889
2011-10-28,Motor Gasoline,206274
2011-11-04,Crude Oil,1723081
2011-11-04,Distillate Fuel Oil,135869
2011-11-04,Motor Gasoline,204167
2011-11-11,Crude Oil,1714379
2011-11-11,Distillate Fuel Oil,133733
2011-11-11,Motor Gasoline,205159
2011-11-18,Crude Oil,1710481
2011-11-18,Distillate Fuel Oil,132963
2011-11-18,Motor Gasoline,209634
2011-11-25,Crude Oil,1718142
2011-11-25,Distillate Fuel Oil,138489
2011-11-25,Motor Gasoline,209847
2011-12-02,Crude Oil,1727473
2011-12-02,Distillate Fuel Oil,141022
2011-12-02,Motor Gasoline,214994
2011-12-09,Crude Oil,1729477
2011-12-09,Distillate Fuel Oil,141502
2011-12-09,Motor Gasoline,218818
2011-12-16,Crude Oil,1711308
2011-12-16,Distillate Fuel Oil,139149
2011-12-16,Motor Gasoline,218406
2011-12-23,Crude Oil,1714409
2011-12-23,Distillate Fuel Oil,140354
2011-12-23,Motor Gasoline,217714
2011-12-30,Crude Oil,1717810
2011-12-30,Distillate Fuel Oil,143578
2011-12-30,Motor Gasoline,220193
2012-01-06,Crude Oil,1724115
2012-01-06,Distillate Fuel Oil,147563
2012-01-06,Motor Gasoline,223803
2012-01-13,Crude Oil,1722052
2012-01-13,Distillate Fuel Oil,148001
2012-01-13,Motor Gasoline,227520
2012-01-20,Crude Oil,1717777
2012-01-20,Distillate Fuel Oil,145545
2012-01-20,Motor Gasoline,227130
2012-01-27,Crude Oil,1725831
2012-01-27,Distillate Fuel Oil,145410
2012-01-27,Motor Gasoline,230147
2012-02-03,Crude Oil,1729988
2012-02-03,Distillate Fuel Oil,146584
2012-02-03,Motor Gasoline,231776
2012-02-10,Crude Oil,1726018
2012-02-10,Distillate Fuel Oil,143717
2012-02-10,Motor Gasoline,232176
2012-02-17,Crude Oil,1729270
2012-02-17,Distillate Fuel Oil,143509
2012-02-17,Motor Gasoline,231527
2012-02-24,Crude Oil,1729808
2012-02-24,Distillate Fuel Oil,141440
2012-02-24,Motor Gasoline,229927
2012-03-02,Crude Oil,1728407
2012-03-02,Distillate Fuel Oil,139496
2012-03-02,Motor Gasoline,229531
2012-03-09,Crude Oil,1723964
2012-03-09,Distillate Fuel Oil,134814
2012-03-09,Motor Gasoline,228121
2012-03-16,Crude Oil,1725508
2012-03-16,Distillate Fuel Oil,136577
2012-03-16,Motor Gasoline,226907
2012-03-23,Crude Oil,1731828
2012-03-23,Distillate Fuel Oil,135866
2012-03-23,Motor Gasoline,223370
2012-03-30,Crude Oil,1744194
2012-03-30,Distillate Fuel Oil,135885
2012-03-30,Motor Gasoline,221913
2012-04-06,Crude Oil,1740041
2012-04-06,Distillate Fuel Oil,131885
2012-04-06,Motor Gasoline,217636
2012-04-13,Crude Oil,1737816
2012-04-13,Distillate Fuel Oil,128977
2012-04-13,Motor Gasoline,213965
2012-04-20,Crude Oil,1737797
2012-04-20,Distillate Fuel Oil,125925
2012-04-20,Motor Gasoline,211730
2012-04-27,Crude Oil,1739703
2012-04-27,Distillate Fuel Oil,124022
2012-04-27,Motor Gasoline,209721
2012-05-04,Crude Oil,1742874
2012-05-04,Distillate Fuel Oil,120771
2012-05-04,Motor Gasoline,207108
2012-05-11,Crude Oil,1745746
2012-05-11,Distillate Fuel Oil,119802
2012-05-11,Motor Gasoline,204311
2012-05-18,Crude Oil,1746803
2012-05-18,Distillate Fuel Oil,119493
2012-05-18,Motor Gasoline,201012
2012-05-25,Crude Oil,1752299
2012-05-25,Distillate Fuel Oil,117784
2012-05-25,Motor Gasoline,200179
2012-06-01,Crude Oil,1757432
2012-06-01,Distillate Fuel Oil,120037
2012-06-01,Motor Gasoline,203525
2012-06-08,Crude Oil,1758588
2012-06-08,Distillate Fuel Oil,119974
2012-06-08,Motor Gasoline,201801
2012-06-15,Crude Oil,1769669
2012-06-15,Distillate Fuel Oil,121130
2012-06-15,Motor Gasoline,202744
2012-06-22,Crude Oil,1772266
2012-06-22,Distillate Fuel Oil,118851
2012-06-22,Motor Gasoline,204822
2012-06-29,Crude Oil,1768191
2012-06-29,Distillate Fuel Oil,117800
2012-06-29,Motor Gasoline,204973
2012-07-06,Crude Oil,1770986
2012-07-06,Distillate Fuel Oil,120912
2012-07-06,Motor Gasoline,207725
2012-07-13,Crude Oil,1772416
2012-07-13,Distillate Fuel Oil,123531
2012-07-13,Motor Gasoline,205910
2012-07-20,Crude Oil,1782546
2012-07-20,Distillate Fuel Oil,125239
2012-07-20,Motor Gasoline,210044
2012-07-27,Crude Oil,1775322
2012-07-27,Distillate Fuel Oil,124265
2012-07-27,Motor Gasoline,207870
2012-08-03,Crude Oil,1774232
2012-08-03,Distillate Fuel Oil,123541
2012-08-03,Motor Gasoline,206069
2012-08-10,Crude Oil,1769650
2012-08-10,Distillate Fuel Oil,124218
2012-08-10,Motor Gasoline,203698
2012-08-17,Crude Oil,1766645
2012-08-17,Distillate Fuel Oil,125210
2012-08-17,Motor Gasoline,202736
2012-08-24,Crude Oil,1771307
2012-08-24,Distillate Fuel Oil,126083
2012-08-24,Motor Gasoline,201227
2012-08-31,Crude Oil,1761695
2012-08-31,Distillate Fuel Oil,127076
2012-08-31,Motor Gasoline,198893
2012-09-07,Crude Oil,1763465
2012-09-07,Distillate Fuel Oil,128552
2012-09-07,Motor Gasoline,197716
2012-09-14,Crude Oil,1774869
2012-09-14,Distillate Fuel Oil,128230
2012-09-14,Motor Gasoline,196309
2012-09-21,Crude Oil,1772202
2012-09-21,Distillate Fuel Oil,127748
2012-09-21,Motor Gasoline,195828
2012-09-28,Crude Oil,1769771
2012-09-28,Distillate Fuel Oil,124059
2012-09-28,Motor Gasoline,195942
2012-10-05,Crude Oil,1765245
2012-10-05,Distillate Fuel Oil,120882
2012-10-05,Motor Gasoline,195408
2012-10-12,Crude Oil,1762571
2012-10-12,Distillate Fuel Oil,118664
2012-10-12,Motor Gasoline,197128
2012-10-19,Crude Oil,1766541
2012-10-19,Distillate Fuel Oil,118018
2012-10-19,Motor Gasoline,198567
2012-10-26,Crude Oil,1766438
2012-10-26,Distillate Fuel Oil,117925
2012-10-26,Motor Gasoline,199502
2012-11-02,Crude Oil,1766937
2012-11-02,Distillate Fuel Oil,118056
2012-11-02,Motor Gasoline,202377
2012-11-09,Crude Oil,1762209
2012-11-09,Distillate Fuel Oil,115517
2012-11-09,Motor Gasoline,201937
2012-11-16,Crude Oil,1755999
2012-11-16,Distillate Fuel Oil,112842
2012-11-16,Motor Gasoline,200390
2012-11-23,Crude Oil,1754572
2012-11-23,Distillate Fuel Oil,112042
2012-11-23,Motor Gasoline,204255
2012-11-30,Crude Oil,1760504
2012-11-30,Distillate Fuel Oil,115069
2012-11-30,Motor Gasoline,212115
2012-12-07,Crude Oil,1765717
2012-12-07,Distillate Fuel Oil,118055
2012-12-07,Motor Gasoline,217115
2012-12-14,Crude Oil,1763772
2012-12-14,Distillate Fuel Oil,116970
2012-12-14,Motor Gasoline,219322
2012-12-21,Crude Oil,1766774
2012-12-21,Distillate Fuel Oil,119393
2012-12-21,Motor Gasoline,223104
2012-12-28,Crude Oil,1756751
2012-12-28,Distillate Fuel Oil,123967
2012-12-28,Motor Gasoline,225673
2013-01-04,Crude Oil,1767275
2013-01-04,Distillate Fuel Oil,130744
2013-01-04,Motor Gasoline,233085
2013-01-11,Crude Oil,1771026
2013-01-11,Distillate Fuel Oil,132430
2013-01-11,Motor Gasoline,234995
2013-01-18,Crude Oil,1768389
2013-01-18,Distillate Fuel Oil,132938
2013-01-18,Motor Gasoline,233257
2013-01-25,Crude Oil,1770555
2013-01-25,Distillate Fuel Oil,130623
2013-01-25,Motor Gasoline,232301
2013-02-01,Crude Oil,1770698
2013-02-01,Distillate Fuel Oil,129581
2013-02-01,Motor Gasoline,234039
2013-02-08,Crude Oil,1763497
2013-02-08,Distillate Fuel Oil,125904
2013-02-08,Motor Gasoline,233236
2013-02-15,Crude Oil,1762248
2013-02-15,Distillate Fuel Oil,123627
2013-02-15,Motor Gasoline,230352
2013-02-22,Crude Oil,1756353
2013-02-22,Distillate Fuel Oil,124184
2013-02-22,Motor Gasoline,228495
2013-03-01,Crude Oil,1753830
2013-03-01,Distillate Fuel Oil,120354
2013-03-01,Motor Gasoline,227879
2013-03-08,Crude Oil,1748248
2013-03-08,Distillate Fuel Oil,120437
2013-03-08,Motor Gasoline,224308
2013-03-15,Crude Oil,1746792
2013-03-15,Distillate Fuel Oil,119765
2013-03-15,Motor Gasoline,222832
2013-03-22,Crude Oil,1744881
2013-03-22,Distillate Fuel Oil,115252
2013-03-22,Motor Gasoline,221236
2013-03-29,Crude Oil,1744770
2013-03-29,Distillate Fuel Oil,112986
2013-03-29,Motor Gasoline,220664
2013-04-05,Crude Oil,1750256
2013-04-05,Distillate Fuel Oil,112817
2013-04-05,Motor Gasoline,222363
2013-04-12,Crude Oil,1752884
2013-04-12,Distillate Fuel Oil,115181
2013-04-12,Motor Gasoline,221730
2013-04-19,Crude Oil,1750944
2013-04-19,Distillate Fuel Oil,115278
2013-04-19,Motor Gasoline,217802
2013-04-26,Crude Oil,1763299
2013-04-26,Distillate Fuel Oil,115752
2013-04-26,Motor Gasoline,215984
2013-05-03,Crude Oil,1766910
2013-05-03,Distillate Fuel Oil,117564
2013-05-03,Motor Gasoline,215074
2013-05-10,Crude Oil,1769562
2013-05-10,Distillate Fuel Oil,119864
2013-05-10,Motor Gasoline,217662
2013-05-17,Crude Oil,1773790
2013-05-17,Distillate Fuel Oil,118812
2013-05-17,Motor Gasoline,220677
2013-05-24,Crude Oil,1783539
2013-05-24,Distillate Fuel Oil,120663
2013-05-24,Motor Gasoline,219163
2013-05-31,Crude Oil,1782363
2013-05-31,Distillate Fuel Oil,123274
2013-05-31,Motor Gasoline,218797
2013-06-07,Crude Oil,1795275
2013-06-07,Distillate Fuel Oil,122111
2013-06-07,Motor Gasoline,221545
2013-06-14,Crude Oil,1802037
2013-06-14,Distillate Fuel Oil,121622
2013-06-14,Motor Gasoline,221728
2013-06-21,Crude Oil,1811353
2013-06-21,Distillate Fuel Oil,123189
2013-06-21,Motor Gasoline,225381
2013-06-28,Crude Oil,1796688
2013-06-28,Distillate Fuel Oil,120771
2013-06-28,Motor Gasoline,223662
2013-07-05,Crude Oil,1789589
2013-07-05,Distillate Fuel Oil,123809
2013-07-05,Motor Gasoline,221028
2013-07-12,Crude Oil,1789379
2013-07-12,Distillate Fuel Oil,127679
2013-07-12,Motor Gasoline,224083
2013-07-19,Crude Oil,1787097
2013-07-19,Distillate Fuel Oil,126452
2013-07-19,Motor Gasoline,222694
2013-07-26,Crude Oil,1788713
2013-07-26,Distillate Fuel Oil,125986
2013-07-26,Motor Gasoline,223464
2013-08-02,Crude Oil,1789355
2013-08-02,Distillate Fuel Oil,126455
2013-08-02,Motor Gasoline,223599
2013-08-09,Crude Oil,1787500
2013-08-09,Distillate Fuel Oil,128482
2013-08-09,Motor Gasoline,222430
2013-08-16,Crude Oil,1784680
2013-08-16,Distillate Fuel Oil,129353
2013-08-16,Motor Gasoline,218401
2013-08-23,Crude Oil,1786847
2013-08-23,Distillate Fuel Oil,129037
2013-08-23,Motor Gasoline,217814
2013-08-30,Crude Oil,1788612
2013-08-30,Distillate Fuel Oil,129586
2013-08-30,Motor Gasoline,215987
2013-09-06,Crude Oil,1792300
2013-09-06,Distillate Fuel Oil,132172
2013-09-06,Motor Gasoline,217645
2013-09-13,Crude Oil,1786223
2013-09-13,Distillate Fuel Oil,131093
2013-09-13,Motor Gasoline,216018
2013-09-20,Crude Oil,1787704
2013-09-20,Distillate Fuel Oil,130859
2013-09-20,Motor Gasoline,216235
2013-09-27,Crude Oil,1792736
2013-09-27,Distillate Fuel Oil,129179
2013-09-27,Motor Gasoline,219730
2013-10-04,Crude Oil,1794390
2013-10-04,Distillate Fuel Oil,126038
2013-10-04,Motor Gasoline,219879
2013-10-11,Crude Oil,1794279
2013-10-11,Distillate Fuel Oil,124237
2013-10-11,Motor Gasoline,217309
2013-10-18,Crude Oil,1797978
2013-10-18,Distillate Fuel Oil,125774
2013-10-18,Motor Gasoline,215504
2013-10-25,Crude Oil,1792187
2013-10-25,Distillate Fuel Oil,122716
2013-10-25,Motor Gasoline,213791
2013-11-01,Crude Oil,1783402
2013-11-01,Distillate Fuel Oil,117817
2013-11-01,Motor Gasoline,210036
2013-11-08,Crude Oil,1777477
2013-11-08,Distillate Fuel Oil,117336
2013-11-08,Motor Gasoline,209198
2013-11-15,Crude Oil,1765743
2013-11-15,Distillate Fuel Oil,112541
2013-11-15,Motor Gasoline,208853
2013-11-22,Crude Oil,1764104
2013-11-22,Distillate Fuel Oil,110875
2013-11-22,Motor Gasoline,210604
2013-11-29,Crude Oil,1757017
2013-11-29,Distillate Fuel Oil,113524
2013-11-29,Motor Gasoline,212432
2013-12-06,Crude Oil,1751875
2013-12-06,Distillate Fuel Oil,118065
2013-12-06,Motor Gasoline,219149
2013-12-13,Crude Oil,1739278
2013-12-13,Distillate Fuel Oil,115955
2013-12-13,Motor Gasoline,220486
2013-12-20,Crude Oil,1726572
2013-12-20,Distillate Fuel Oil,114105
2013-12-20,Motor Gasoline,219872
2013-12-27,Crude Oil,1719954
2013-12-27,Distillate Fuel Oil,119147
2013-12-27,Motor Gasoline,220716
2014-01-03,Crude Oil,1721744
2014-01-03,Distillate Fuel Oil,124973
2014-01-03,Motor Gasoline,226959
2014-01-10,Crude Oil,1711484
2014-01-10,Distillate Fuel Oil,123950
2014-01-10,Motor Gasoline,233142
2014-01-17,Crude Oil,1707525
2014-01-17,Distillate Fuel Oil,120738
2014-01-17,Motor Gasoline,235265
2014-01-24,Crude Oil,1703756
2014-01-24,Distillate Fuel Oil,116154
2014-01-24,Motor Gasoline,234446
2014-01-31,Crude Oil,1698443
2014-01-31,Distillate Fuel Oil,113794
2014-01-31,Motor Gasoline,234951
2014-02-07,Crude Oil,1700277
2014-02-07,Distillate Fuel Oil,113063
2014-02-07,Motor Gasoline,233098
2014-02-14,Crude Oil,1697777
2014-02-14,Distillate Fuel Oil,112724
2014-02-14,Motor Gasoline,233407
2014-02-21,Crude Oil,1697279
2014-02-21,Distillate Fuel Oil,113062
2014-02-21,Motor Gasoline,230600
2014-02-28,Crude Oil,1699461
2014-02-28,Distillate Fuel Oil,114476
2014-02-28,Motor Gasoline,228996
2014-03-07,Crude Oil,1697592
2014-03-07,Distillate Fuel Oil,113943
2014-03-07,Motor Gasoline,223766
2014-03-14,Crude Oil,1697080
2014-03-14,Distillate Fuel Oil,110846
2014-03-14,Motor Gasoline,222299
2014-03-21,Crude Oil,1702538
2014-03-21,Distillate Fuel Oil,112401
2014-03-21,Motor Gasoline,217198
2014-03-28,Crude Oil,1701267
2014-03-28,Distillate Fuel Oil,112955
2014-03-28,Motor Gasoline,215624
2014-04-04,Crude Oil,1706406
2014-04-04,Distillate Fuel Oil,113194
2014-04-04,Motor Gasoline,210436
2014-04-11,Crude Oil,1720244
2014-04-11,Distillate Fuel Oil,111916
2014-04-11,Motor Gasoline,210282
2014-04-18,Crude Oil,1731728
2014-04-18,Distillate Fuel Oil,112513
2014-04-18,Motor Gasoline,210008
2014-04-25,Crude Oil,1738685
2014-04-25,Distillate Fuel Oil,114449
2014-04-25,Motor Gasoline,211572
2014-05-02,Crude Oil,1745356
2014-05-02,Distillate Fuel Oil,114002
2014-05-02,Motor Gasoline,213180
2014-05-09,Crude Oil,1747460
2014-05-09,Distillate Fuel Oil,112878
2014-05-09,Motor Gasoline,212408
2014-05-16,Crude Oil,1748988
2014-05-16,Distillate Fuel Oil,116277
2014-05-16,Motor Gasoline,213378
2014-05-23,Crude Oil,1752183
2014-05-23,Distillate Fuel Oil,116081
2014-05-23,Motor Gasoline,211575
2014-05-30,Crude Oil,1760978
2014-05-30,Distillate Fuel Oil,118093
2014-05-30,Motor Gasoline,211785
2014-06-06,Crude Oil,1767029
2014-06-06,Distillate Fuel Oil,118953
2014-06-06,Motor Gasoline,213482
2014-06-13,Crude Oil,1773073
2014-06-13,Distillate Fuel Oil,119389
2014-06-13,Motor Gasoline,214267
2014-06-20,Crude Oil,1778246
2014-06-20,Distillate Fuel Oil,120566
2014-06-20,Motor Gasoline,214977
2014-06-27,Crude Oil,1777806
2014-06-27,Distillate Fuel Oil,121541
2014-06-27,Motor Gasoline,213742
2014-07-04,Crude Oil,1782338
2014-07-04,Distillate Fuel Oil,121768
2014-07-04,Motor Gasoline,214321
2014-07-11,Crude Oil,1783564
2014-07-11,Distillate Fuel Oil,124296
2014-07-11,Motor Gasoline,214492
2014-07-18,Crude Oil,1788801
2014-07-18,Distillate Fuel Oil,125932
2014-07-18,Motor Gasoline,217871
2014-07-25,Crude Oil,1788308
2014-07-25,Distillate Fuel Oil,126721
2014-07-25,Motor Gasoline,218236
2014-08-01,Crude Oil,1780200
2014-08-01,Distillate Fuel Oil,124923
2014-08-01,Motor Gasoline,213849
2014-08-08,Crude Oil,1781719
2014-08-08,Distillate Fuel Oil,122502
2014-08-08,Motor Gasoline,212689
2014-08-15,Crude Oil,1781037
2014-08-15,Distillate Fuel Oil,121542
2014-08-15,Motor Gasoline,213274
2014-08-22,Crude Oil,1782459
2014-08-22,Distillate Fuel Oil,122794
2014-08-22,Motor Gasoline,212314
2014-08-29,Crude Oil,1783936
2014-08-29,Distillate Fuel Oil,123399
2014-08-29,Motor Gasoline,209992
2014-09-05,Crude Oil,1793690
2014-09-05,Distillate Fuel Oil,127493
2014-09-05,Motor Gasoline,212373
2014-09-12,Crude Oil,1798592
2014-09-12,Distillate Fuel Oil,127772
2014-09-12,Motor Gasoline,210738
2014-09-19,Crude Oil,1799516
2014-09-19,Distillate Fuel Oil,128595
2014-09-19,Motor Gasoline,210324
2014-09-26,Crude Oil,1793697
2014-09-26,Distillate Fuel Oil,125701
2014-09-26,Motor Gasoline,208488
2014-10-03,Crude Oil,1797403
2014-10-03,Distillate Fuel Oil,126140
2014-10-03,Motor Gasoline,209668
2014-10-10,Crude Oil,1798447
2014-10-10,Distillate Fuel Oil,124622
2014-10-10,Motor Gasoline,205673
2014-10-17,Crude Oil,1802839
2014-10-17,Distillate Fuel Oil,125671
2014-10-17,Motor Gasoline,204374
2014-10-24,Crude Oil,1794368
2014-10-24,Distillate Fuel Oil,120377
2014-10-24,Motor Gasoline,203138
2014-10-31,Crude Oil,1791939
2014-10-31,Distillate Fuel Oil,119653
2014-10-31,Motor Gasoline,201760
2014-11-07,Crude Oil,1785657
2014-11-07,Distillate Fuel Oil,116850
2014-11-07,Motor Gasoline,203565
2014-11-14,Crude Oil,1785693
2014-11-14,Distillate Fuel Oil,114794
2014-11-14,Motor Gasoline,204599
2014-11-21,Crude Oil,1781017
2014-11-21,Distillate Fuel Oil,113146
2014-11-21,Motor Gasoline,206424
2014-11-28,Crude Oil,1779879
2014-11-28,Distillate Fuel Oil,116174
2014-11-28,Motor Gasoline,208567
2014-12-05,Crude Oil,1787168
2014-12-05,Distillate Fuel Oil,121751
2014-12-05,Motor Gasoline,216764
2014-12-12,Crude Oil,1788353
2014-12-12,Distillate Fuel Oil,121544
2014-12-12,Motor Gasoline,222014
2014-12-19,Crude Oil,1794787
2014-12-19,Distillate Fuel Oil,123847
2014-12-19,Motor Gasoline,226097
2014-12-26,Crude Oil,1797611
2014-12-26,Distillate Fuel Oil,125721
2014-12-26,Motor Gasoline,229048
2015-01-02,Crude Oil,1802762
2015-01-02,Distillate Fuel Oil,136926
2015-01-02,Motor Gasoline,237163
2015-01-09,Crude Oil,1812743
2015-01-09,Distillate Fuel Oil,139851
2015-01-09,Motor Gasoline,240334
2015-01-16,Crude Oil,1814846
2015-01-16,Distillate Fuel Oil,136579
2015-01-16,Motor Gasoline,240922
2015-01-23,Crude Oil,1816813
2015-01-23,Distillate Fuel Oil,132687
2015-01-23,Motor Gasoline,238335
2015-01-30,Crude Oil,1829056
2015-01-30,Distillate Fuel Oil,134475
2015-01-30,Motor Gasoline,240670
2015-02-06,Crude Oil,1830719
2015-02-06,Distillate Fuel Oil,131223
2015-02-06,Motor Gasoline,242647
2015-02-13,Crude Oil,1829856
2015-02-13,Distillate Fuel Oil,127409
2015-02-13,Motor Gasoline,243132
2015-02-20,Crude Oil,1832076
2015-02-20,Distillate Fuel Oil,124698
2015-02-20,Motor Gasoline,240014
2015-02-27,Crude Oil,1834373
2015-02-27,Distillate Fuel Oil,122976
